,location,size,total_sqft,bath,price,bhk,price_per_sqft
5449,Parappana Agrahara,1 Bedroom,1200.0,1.0,45.0,1,3750.0
5450,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852.5963149078725
5451,Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
5452,Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936.348408710218
5453,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852.5963149078725
5454,Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852.5963149078725
5455,Pattandur Agrahara,3 BHK,1550.0,2.0,80.0,3,5161.290322580645
5456,Pattandur Agrahara,2 BHK,1025.0,2.0,44.5,2,4341.463414634146
5457,Pattandur Agrahara,2 BHK,1247.0,2.0,59.8,2,4795.50922213312
5458,Pattandur Agrahara,2 BHK,900.0,2.0,42.0,2,4666.666666666667
5459,Pattandur Agrahara,2 BHK,1302.0,2.0,66.0,2,5069.124423963133
5460,Pattandur Agrahara,3 BHK,1550.0,2.0,80.0,3,5161.290322580645
5461,Pattandur Agrahara,2 BHK,1247.0,2.0,62.35,2,5000.0
5462,Pattandur Agrahara,2 BHK,1350.0,2.0,68.0,2,5037.037037037037
5463,Poorna Pragna Layout,2 BHK,920.0,2.0,39.55,2,4298.91304347826
5466,Poorna Pragna Layout,2 BHK,1160.0,2.0,46.39,2,3999.137931034483
5469,Poorna Pragna Layout,2 BHK,965.0,2.0,48.0,2,4974.093264248705
5474,Poorna Pragna Layout,2 BHK,1160.0,2.0,46.39,2,3999.137931034483
5476,Poorna Pragna Layout,2 BHK,1160.0,2.0,46.39,2,3999.137931034483
5479,Poorna Pragna Layout,2 BHK,960.0,2.0,50.0,2,5208.333333333333
5481,Prithvi Layout,4 Bedroom,2028.0,4.0,162.0,4,7988.165680473373
5482,Prithvi Layout,2 BHK,1352.0,2.0,87.5,2,6471.89349112426
5483,Prithvi Layout,2 BHK,1190.0,2.0,68.0,2,5714.285714285715
5484,Prithvi Layout,2 BHK,1352.0,2.0,85.0,2,6286.98224852071
5485,Prithvi Layout,2 BHK,1352.0,2.0,75.0,2,5547.337278106509
5486,Prithvi Layout,3 Bedroom,2273.0,4.0,220.0,3,9678.838539375274
5487,Prithvi Layout,2 BHK,1352.0,3.0,93.0,2,6878.698224852071
5488,Prithvi Layout,3 Bedroom,2273.0,4.0,192.0,3,8446.986361636604
5489,Prithvi Layout,2 BHK,1352.0,2.0,72.0,2,5325.443786982249
5492,R.T. Nagar,2 Bedroom,1200.0,2.0,120.0,2,10000.0
5494,R.T. Nagar,2 BHK,1040.0,2.0,46.0,2,4423.076923076923
5495,R.T. Nagar,2 BHK,1200.0,2.0,45.0,2,3750.0
5496,R.T. Nagar,2 BHK,1235.0,2.0,65.0,2,5263.1578947368425
5497,R.T. Nagar,3 Bedroom,1140.0,3.0,130.0,3,11403.508771929824
5498,R.T. Nagar,2 BHK,970.0,2.0,55.0,2,5670.103092783505
5499,R.T. Nagar,3 BHK,1560.0,3.0,125.0,3,8012.820512820513
5500,R.T. Nagar,2 BHK,1200.0,2.0,60.0,2,5000.0
5503,R.T. Nagar,3 Bedroom,1200.0,3.0,140.0,3,11666.666666666666
5504,R.T. Nagar,2 Bedroom,1100.0,3.0,125.0,2,11363.636363636364
5505,R.T. Nagar,2 BHK,1150.0,2.0,72.0,2,6260.869565217391
5506,R.T. Nagar,4 Bedroom,1500.0,4.0,185.0,4,12333.333333333334
5507,R.T. Nagar,9 Bedroom,3600.0,8.0,165.0,9,4583.333333333333
5508,R.T. Nagar,2 BHK,1080.0,2.0,48.0,2,4444.444444444444
5509,R.T. Nagar,2 BHK,1325.0,2.0,52.0,2,3924.5283018867926
5511,R.T. Nagar,3 Bedroom,1300.0,3.0,145.0,3,11153.846153846154
5513,R.T. Nagar,2 BHK,1100.0,2.0,85.0,2,7727.272727272727
5514,R.T. Nagar,3 BHK,1667.0,3.0,130.0,3,7798.440311937612
5515,Rachenahalli,2 BHK,1050.0,2.0,52.07,2,4959.047619047619
5517,Rachenahalli,2 BHK,1050.0,2.0,55.5,2,5285.714285714285
5519,Rachenahalli,2 BHK,1050.0,2.0,53.5,2,5095.238095238095
5521,Rachenahalli,2 BHK,1220.0,2.0,59.5,2,4877.049180327869
5522,Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000.0
5524,Rachenahalli,2 BHK,1050.0,2.0,52.1,2,4961.9047619047615
5525,Rachenahalli,2 BHK,1050.0,2.0,53.5,2,5095.238095238095
5526,Rachenahalli,2 BHK,1113.0,2.0,55.0,2,4941.599281221923
5527,Rachenahalli,4 BHK,3657.0,5.0,220.0,4,6015.859994531036
5531,Rachenahalli,1 BHK,680.0,1.0,32.64,1,4800.0
5532,Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000.0
5535,Rachenahalli,1 BHK,690.0,1.0,39.8,1,5768.115942028985
5536,Rachenahalli,2 BHK,1200.0,2.0,50.0,2,4166.666666666667
5537,Rachenahalli,2 BHK,1050.0,2.0,47.25,2,4500.0
5538,Rachenahalli,2 BHK,1050.0,2.0,55.5,2,5285.714285714285
5539,Rachenahalli,2 BHK,985.0,2.0,49.97,2,5073.096446700508
5540,Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000.0
5541,Rachenahalli,2 BHK,1050.0,2.0,52.08,2,4960.0
5543,Rachenahalli,2 BHK,1050.0,2.0,52.07,2,4959.047619047619
5545,Rachenahalli,2 BHK,1050.0,2.0,52.08,2,4960.0
5546,Rachenahalli,2 BHK,985.0,2.0,49.97,2,5073.096446700508
5547,Rachenahalli,3 BHK,1856.0,3.0,106.0,3,5711.206896551724
5548,Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000.0
5549,Rachenahalli,2 BHK,985.0,2.0,50.17,2,5093.401015228426
5550,Rachenahalli,3 BHK,2600.0,3.0,160.0,3,6153.846153846154
5553,Rachenahalli,2 BHK,985.0,2.0,50.17,2,5093.401015228426
5554,Rachenahalli,2 BHK,1050.0,2.0,52.71,2,5020.0
5557,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,43.9,2,3389.96138996139
5558,Raja Rajeshwari Nagar,2 BHK,1145.0,2.0,45.79,2,3999.126637554585
5559,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,48.1,2,3389.7110641296686
5560,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,55.47,2,4283.397683397683
5561,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,49.07,2,4330.979699911739
5562,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,42.0,2,3853.211009174312
5563,Raja Rajeshwari Nagar,2 BHK,1260.0,2.0,67.39,2,5348.412698412699
5564,Raja Rajeshwari Nagar,2 BHK,1141.0,2.0,38.55,2,3378.6152497808935
5565,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,49.39,2,4332.456140350877
5566,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,55.79,2,4281.657712970069
5567,Raja Rajeshwari Nagar,1 BHK,600.0,1.0,22.0,1,3666.6666666666665
5568,Raja Rajeshwari Nagar,3 BHK,1278.0,2.0,53.76,3,4206.572769953052
5569,Raja Rajeshwari Nagar,1 BHK,500.0,1.0,25.0,1,5000.0
5570,Raja Rajeshwari Nagar,2 BHK,1143.0,2.0,38.65,2,3381.4523184601926
5571,Raja Rajeshwari Nagar,3 BHK,1610.0,3.0,74.0,3,4596.273291925466
5572,Raja Rajeshwari Nagar,2 BHK,1105.0,2.0,65.0,2,5882.35294117647
5574,Raja Rajeshwari Nagar,2 BHK,1258.0,2.0,63.53,2,5050.079491255962
5575,Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,38.24,2,3390.0709219858154
5576,Raja Rajeshwari Nagar,2 BHK,1157.0,2.0,53.8,2,4649.956784788245
5577,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,47.39,2,3999.15611814346
5580,Raja Rajeshwari Nagar,2 BHK,1030.0,2.0,50.0,2,4854.368932038835
5581,Raja Rajeshwari Nagar,2 BHK,1144.0,2.0,38.55,2,3369.7552447552443
5582,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,51.51,2,4306.8561872909695
5583,Raja Rajeshwari Nagar,3 BHK,1570.0,3.0,88.0,3,5605.095541401274
5584,Raja Rajeshwari Nagar,2 BHK,1168.0,2.0,61.0,2,5222.602739726028
5585,Raja Rajeshwari Nagar,2 BHK,1306.0,2.0,55.91,2,4281.010719754977
5586,Raja Rajeshwari Nagar,3 BHK,1608.0,3.0,67.98,3,4227.611940298508
5588,Raja Rajeshwari Nagar,3 BHK,1575.0,2.0,78.0,3,4952.380952380952
5589,Raja Rajeshwari Nagar,2 BHK,1200.0,2.0,35.0,2,2916.6666666666665
5590,Raja Rajeshwari Nagar,2 BHK,1151.0,2.0,39.02,2,3390.095569070374
5591,Raja Rajeshwari Nagar,3 BHK,1570.0,2.0,65.0,3,4140.127388535032
5593,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,51.15,2,4276.755852842809
5594,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,48.0,2,3382.663847780127
5596,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,70.0,2,5405.405405405405
5597,Raja Rajeshwari Nagar,1 BHK,648.0,1.0,31.75,1,4899.691358024691
5598,Raja Rajeshwari Nagar,2 BHK,1100.0,2.0,55.0,2,5000.0
5599,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.55,2,3381.578947368421
5600,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,43.59,2,3999.0825688073396
5602,Raja Rajeshwari Nagar,2 BHK,1023.0,2.0,42.0,2,4105.571847507332
5603,Raja Rajeshwari Nagar,2 BHK,1070.0,2.0,50.0,2,4672.897196261682
5605,Raja Rajeshwari Nagar,8 Bedroom,4800.0,8.0,225.0,8,4687.5
5606,Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,48.79,2,4325.354609929078
5607,Raja Rajeshwari Nagar,2 BHK,1267.0,2.0,42.85,2,3382.004735595896
5608,Raja Rajeshwari Nagar,1 BHK,550.0,1.0,21.0,1,3818.181818181818
5609,Raja Rajeshwari Nagar,2 BHK,1120.0,2.0,37.95,2,3388.3928571428573
5610,Raja Rajeshwari Nagar,2 BHK,1608.0,2.0,85.0,2,5286.0696517412935
5611,Raja Rajeshwari Nagar,2 BHK,1210.0,2.0,45.0,2,3719.00826446281
5612,Raja Rajeshwari Nagar,2 BHK,1240.0,2.0,53.27,2,4295.967741935484
5613,Raja Rajeshwari Nagar,3 BHK,1395.0,2.0,72.0,3,5161.290322580645
5614,Raja Rajeshwari Nagar,2 BHK,1165.0,2.0,45.0,2,3862.6609442060085
5615,Raja Rajeshwari Nagar,3 BHK,1288.0,2.0,70.0,3,5434.782608695652
5616,Raja Rajeshwari Nagar,2 BHK,1120.0,2.0,37.97,2,3390.1785714285716
5617,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.65,2,3390.3508771929824
5618,Raja Rajeshwari Nagar,2 BHK,1095.0,2.0,38.33,2,3500.4566210045664
5619,Raja Rajeshwari Nagar,3 BHK,1420.0,2.0,60.0,3,4225.352112676056
5620,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,44.17,2,3389.869531849578
5622,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,40.17,2,3389.8734177215188
5623,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,49.27,2,4321.929824561404
5625,Raja Rajeshwari Nagar,2 BHK,1095.0,2.0,38.33,2,3500.4566210045664
5626,Raja Rajeshwari Nagar,2 BHK,1235.0,2.0,75.0,2,6072.8744939271255
5627,Raja Rajeshwari Nagar,3 BHK,1280.0,3.0,57.6,3,4500.0
5628,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,55.79,2,4281.657712970069
5629,Raja Rajeshwari Nagar,2 BHK,1162.0,2.0,65.0,2,5593.803786574871
5630,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,38.41,2,3390.114739629302
5631,Raja Rajeshwari Nagar,2 BHK,1151.0,2.0,49.0,2,4257.167680278019
5632,Raja Rajeshwari Nagar,2 BHK,1267.0,2.0,54.35,2,4289.6606156274665
5634,Raja Rajeshwari Nagar,2 BHK,1100.0,2.0,50.0,2,4545.454545454545
5635,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,40.17,2,3389.8734177215188
5637,Raja Rajeshwari Nagar,2 BHK,1306.0,2.0,44.17,2,3382.08269525268
5638,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.44,2,3381.2709030100336
5639,Raja Rajeshwari Nagar,2 BHK,1178.0,2.0,75.0,2,6366.723259762309
5640,Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,40.0,2,3546.099290780142
5641,Raja Rajeshwari Nagar,2 BHK,1151.0,2.0,39.0,2,3388.3579496090356
5643,Raja Rajeshwari Nagar,3 BHK,1525.0,2.0,99.13,3,6500.327868852459
5644,Raja Rajeshwari Nagar,2 BHK,1060.0,2.0,48.0,2,4528.301886792453
5645,Raja Rajeshwari Nagar,6 Bedroom,3900.0,6.0,195.0,6,5000.0
5646,Raja Rajeshwari Nagar,2 BHK,1128.0,2.0,48.79,2,4325.354609929078
5648,Raja Rajeshwari Nagar,2 BHK,1170.0,2.0,50.0,2,4273.504273504273
5650,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,51.15,2,4316.455696202532
5651,Raja Rajeshwari Nagar,2 BHK,1255.0,2.0,53.87,2,4292.4302788844625
5652,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,60.42,2,4257.928118393234
5653,Raja Rajeshwari Nagar,3 BHK,1693.0,3.0,71.38,3,4216.184288245718
5654,Raja Rajeshwari Nagar,9 Bedroom,3600.0,9.0,240.0,9,6666.666666666667
5655,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389.632107023411
5656,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389.632107023411
5659,Raja Rajeshwari Nagar,2 BHK,1160.0,2.0,70.0,2,6034.482758620689
5660,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,38.37,2,3386.5842894969105
5661,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,48.7,2,4271.929824561404
5662,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.65,2,3390.3508771929824
5663,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,38.55,2,3381.578947368421
5664,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,55.47,2,4283.397683397683
5665,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,40.0,2,3530.45013239188
5667,Raja Rajeshwari Nagar,3 BHK,1550.0,3.0,86.8,3,5600.0
5668,Raja Rajeshwari Nagar,2 BHK,1400.0,2.0,45.0,2,3214.285714285714
5669,Raja Rajeshwari Nagar,2 BHK,1110.0,2.0,52.0,2,4684.684684684685
5670,Raja Rajeshwari Nagar,3 BHK,1580.0,3.0,83.74,3,5299.999999999999
5672,Raja Rajeshwari Nagar,3 BHK,1640.0,3.0,86.8,3,5292.682926829269
5674,Raja Rajeshwari Nagar,2 BHK,1185.0,2.0,51.15,2,4316.455696202532
5675,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,43.9,2,3389.96138996139
5676,Raja Rajeshwari Nagar,3 BHK,1279.0,2.0,53.76,3,4203.283815480844
5677,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389.632107023411
5678,Raja Rajeshwari Nagar,2 BHK,1240.0,2.0,40.54,2,3269.3548387096776
5679,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,57.0,2,5229.357798165138
5680,Raja Rajeshwari Nagar,2 BHK,1240.0,2.0,42.04,2,3390.3225806451615
5681,Raja Rajeshwari Nagar,3 BHK,1757.0,3.0,98.0,3,5577.689243027889
5682,Raja Rajeshwari Nagar,3 BHK,1530.0,3.0,64.0,3,4183.006535947712
5683,Raja Rajeshwari Nagar,3 BHK,1587.0,3.0,73.8,3,4650.283553875236
5685,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,55.47,2,4283.397683397683
5686,Raja Rajeshwari Nagar,3 BHK,1450.0,2.0,67.0,3,4620.689655172414
5687,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,57.0,2,5229.357798165138
5688,Raja Rajeshwari Nagar,2 BHK,945.0,2.0,45.0,2,4761.9047619047615
5689,Raja Rajeshwari Nagar,2 BHK,1303.0,2.0,55.78,2,4280.890253261704
5690,Raja Rajeshwari Nagar,8 Bedroom,3450.0,7.0,225.0,8,6521.739130434783
5691,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,48.1,2,3389.7110641296686
5692,Raja Rajeshwari Nagar,3 BHK,1700.0,2.0,86.0,3,5058.823529411765
5693,Raja Rajeshwari Nagar,2 BHK,1270.0,2.0,62.0,2,4881.889763779527
5694,Raja Rajeshwari Nagar,2 BHK,1250.0,2.0,68.0,2,5440.0
5695,Raja Rajeshwari Nagar,3 BHK,1260.0,2.0,62.0,3,4920.6349206349205
5696,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389.632107023411
5697,Raja Rajeshwari Nagar,3 BHK,1580.0,2.0,66.85,3,4231.012658227847
5698,Raja Rajeshwari Nagar,2 BHK,1050.0,2.0,37.0,2,3523.809523809524
5699,Raja Rajeshwari Nagar,3 BHK,1021.0,3.0,59.0,3,5778.648383937317
5700,Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,40.54,2,3389.632107023411
5701,Raja Rajeshwari Nagar,3 BHK,1500.0,3.0,88.0,3,5866.666666666667
5702,Raja Rajeshwari Nagar,2 BHK,1168.0,2.0,66.0,2,5650.684931506849
5703,Raja Rajeshwari Nagar,3 BHK,1400.0,2.0,86.0,3,6142.857142857143
5704,Raja Rajeshwari Nagar,2 BHK,1157.0,2.0,65.0,2,5617.9775280898875
5705,Raja Rajeshwari Nagar,2 BHK,1206.0,2.0,40.7,2,3374.7927031509125
5706,Raja Rajeshwari Nagar,2 BHK,1000.0,2.0,50.0,2,5000.0
5707,Raja Rajeshwari Nagar,3 BHK,1485.0,2.0,63.0,3,4242.424242424242
5708,Raja Rajeshwari Nagar,3 BHK,1335.0,2.0,56.0,3,4194.756554307116
5710,Raja Rajeshwari Nagar,2 BHK,1255.0,2.0,42.54,2,3389.641434262948
5711,Raja Rajeshwari Nagar,3 BHK,1530.0,3.0,64.86,3,4239.21568627451
5712,Raja Rajeshwari Nagar,3 BHK,1850.0,3.0,98.0,3,5297.2972972972975
5713,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,44.0,2,3859.6491228070176
5714,Raja Rajeshwari Nagar,8 Bedroom,6000.0,8.0,215.0,8,3583.3333333333335
5715,Raja Rajeshwari Nagar,2 BHK,1140.0,2.0,39.0,2,3421.0526315789475
5716,Raja Rajeshwari Nagar,1 BHK,510.0,1.0,22.0,1,4313.725490196079
5717,Raja Rajeshwari Nagar,2 BHK,1187.0,2.0,40.14,2,3381.6343723673126
5718,Raja Rajeshwari Nagar,2 BHK,1141.0,2.0,60.0,2,5258.545135845749
5719,Rajaji Nagar,3 BHK,1640.0,3.0,229.0,3,13963.414634146342
5720,Rajaji Nagar,3 BHK,2390.0,3.0,415.0,3,17364.016736401674
5721,Rajaji Nagar,3 BHK,2390.0,3.0,410.0,3,17154.81171548117
5723,Rajaji Nagar,4 BHK,3516.0,4.0,540.0,4,15358.361774744028
5724,Rajaji Nagar,3 BHK,1640.0,3.0,223.0,3,13597.560975609756
5726,Rajaji Nagar,6 Bedroom,1800.0,4.0,324.0,6,18000.0
5727,Rajaji Nagar,4 BHK,3526.0,4.0,558.0,4,15825.2977878616
5729,Rajaji Nagar,3 BHK,1800.0,3.0,260.0,3,14444.444444444445
5730,Rajaji Nagar,3 BHK,1640.0,3.0,241.0,3,14695.121951219513
5731,Rajaji Nagar,2 BHK,1370.0,2.0,170.0,2,12408.759124087592
5732,Rajaji Nagar,3 BHK,2409.0,3.0,360.0,3,14943.960149439601
5734,Rajaji Nagar,2 BHK,1718.0,3.0,288.0,2,16763.678696158324
5735,Rajaji Nagar,3 BHK,2386.0,3.0,334.0,3,13998.323554065382
5737,Rajaji Nagar,2 Bedroom,1200.0,2.0,150.0,2,12500.0
5738,Rajaji Nagar,2 Bedroom,1160.0,1.0,163.0,2,14051.724137931034
5739,Rajaji Nagar,1 BHK,660.0,1.0,75.0,1,11363.636363636364
5740,Rajaji Nagar,2 BHK,1440.0,2.0,170.0,2,11805.555555555555
5741,Rajaji Nagar,3 BHK,2448.0,3.0,400.0,3,16339.869281045752
5742,Rajaji Nagar,2 BHK,1440.0,2.0,185.0,2,12847.222222222223
5743,Rajaji Nagar,3 BHK,1640.0,3.0,230.0,3,14024.390243902439
5746,Rajaji Nagar,3 BHK,1800.0,2.0,250.0,3,13888.888888888889
5747,Rajaji Nagar,4 BHK,3100.0,4.0,550.0,4,17741.935483870966
5748,Rajaji Nagar,4 BHK,3526.0,4.0,598.0,4,16959.727736812252
5749,Rajaji Nagar,2 BHK,1357.0,2.0,130.0,2,9579.955784819454
5750,Rajaji Nagar,3 BHK,2300.0,3.0,369.0,3,16043.478260869566
5752,Rajaji Nagar,3 BHK,2500.0,3.0,350.0,3,14000.0
5755,Rajaji Nagar,3 BHK,2559.0,3.0,403.0,3,15748.339194998047
5756,Rajaji Nagar,2 BHK,1763.0,3.0,262.0,2,14861.032331253546
5762,Rajaji Nagar,3 BHK,2533.0,3.0,425.0,3,16778.523489932886
5763,Rajaji Nagar,2 BHK,1268.0,2.0,127.0,2,10015.77287066246
5765,Rajaji Nagar,3 BHK,1640.0,3.0,262.0,3,15975.609756097561
5766,Rajaji Nagar,2 Bedroom,1200.0,1.0,200.0,2,16666.666666666668
5767,Rajaji Nagar,3 BHK,2367.0,3.0,375.0,3,15842.839036755386
5768,Rajaji Nagar,4 Bedroom,2440.0,2.0,415.0,4,17008.196721311477
5769,Rajaji Nagar,3 BHK,1640.0,3.0,251.0,3,15304.878048780487
5771,Rajaji Nagar,3 BHK,1640.0,3.0,268.0,3,16341.463414634147
5772,Rajaji Nagar,3 BHK,2367.0,4.0,340.0,3,14364.17405999155
5775,Rajaji Nagar,4 Bedroom,1350.0,4.0,230.0,4,17037.037037037036
5778,Rajaji Nagar,5 Bedroom,2400.0,5.0,408.0,5,17000.0
5779,Rajaji Nagar,3 BHK,2500.0,3.0,340.0,3,13600.0
5780,Rajaji Nagar,3 BHK,2390.0,3.0,372.0,3,15564.853556485356
5781,Rajaji Nagar,3 BHK,2415.0,3.0,399.0,3,16521.739130434784
5782,Rajaji Nagar,2 BHK,1718.0,3.0,275.0,2,16006.9848661234
5783,Rajaji Nagar,2 BHK,1763.0,3.0,240.0,2,13613.159387407828
5785,Rajaji Nagar,3 BHK,2409.0,3.0,395.0,3,16396.84516396845
5786,Rajaji Nagar,2 Bedroom,1314.0,2.0,225.0,2,17123.287671232876
5787,Rajaji Nagar,2 BHK,1440.0,2.0,165.0,2,11458.333333333334
5788,Rajaji Nagar,3 BHK,1640.0,3.0,245.0,3,14939.024390243903
5789,Rajiv Nagar,3 BHK,1690.0,3.0,125.0,3,7396.449704142012
5790,Rajiv Nagar,2 BHK,1263.0,2.0,93.32,2,7388.756927949327
5791,Rajiv Nagar,4 BHK,2340.0,4.0,148.0,4,6324.786324786325
5792,Rajiv Nagar,4 BHK,2340.0,5.0,129.0,4,5512.820512820513
5793,Rajiv Nagar,2 BHK,1330.0,2.0,93.0,2,6992.481203007519
5794,Rajiv Nagar,4 BHK,2340.0,5.0,129.0,4,5512.820512820513
5795,Rajiv Nagar,2 BHK,1309.0,2.0,80.0,2,6111.535523300229
5796,Rajiv Nagar,4 BHK,2340.0,4.0,145.0,4,6196.581196581196
5797,Rajiv Nagar,4 BHK,2330.0,5.0,175.0,4,7510.729613733905
5798,Rajiv Nagar,4 BHK,2340.0,5.0,160.0,4,6837.606837606838
5799,Ramagondanahalli,2 BHK,1151.0,2.0,48.77,2,4237.185056472633
5800,Ramagondanahalli,2 BHK,1251.0,2.0,47.0,2,3756.994404476419
5801,Ramagondanahalli,2 BHK,1235.0,2.0,52.04,2,4213.765182186235
5802,Ramagondanahalli,3 BHK,1610.0,2.0,111.0,3,6894.409937888198
5803,Ramagondanahalli,1 Bedroom,540.0,1.0,30.0,1,5555.555555555556
5805,Ramagondanahalli,2 BHK,1235.0,2.0,46.8,2,3789.4736842105262
5806,Ramagondanahalli,2 BHK,1215.0,2.0,51.26,2,4218.930041152264
5807,Ramagondanahalli,3 BHK,2257.0,4.0,157.0,3,6956.136464333185
5808,Ramagondanahalli,2 BHK,1251.0,2.0,47.4,2,3788.968824940048
5809,Ramagondanahalli,3 BHK,1610.0,2.0,115.0,3,7142.857142857143
5810,Ramagondanahalli,2 BHK,920.0,2.0,65.0,2,7065.217391304348
5811,Ramagondanahalli,2 BHK,1215.0,2.0,45.5,2,3744.855967078189
5813,Ramagondanahalli,2 BHK,1253.0,2.0,52.66,2,4202.713487629689
5814,Ramagondanahalli,2 BHK,1295.0,2.0,95.0,2,7335.907335907336
5815,Ramagondanahalli,2 BHK,1151.0,2.0,50.5,2,4387.489139878367
5816,Ramagondanahalli,2 BHK,1235.0,2.0,49.3,2,3991.902834008097
5817,Ramagondanahalli,3 BHK,2257.0,3.0,159.0,3,7044.749667700487
5818,Ramagondanahalli,2 BHK,1295.0,2.0,95.0,2,7335.907335907336
5820,Ramagondanahalli,3 BHK,1910.0,3.0,142.0,3,7434.55497382199
5821,Ramagondanahalli,2 BHK,1215.0,2.0,46.1,2,3794.238683127572
5823,Ramagondanahalli,2 BHK,1251.0,2.0,50.0,2,3996.802557953637
5824,Ramagondanahalli,3 BHK,1610.0,2.0,115.0,3,7142.857142857143
5825,Ramagondanahalli,2 BHK,1151.0,2.0,43.6,2,3788.010425716768
5827,Ramagondanahalli,2 BHK,1251.0,2.0,53.0,2,4236.610711430855
5828,Ramagondanahalli,2 Bedroom,845.0,2.0,45.82,2,5422.485207100592
5829,Ramagondanahalli,3 BHK,1910.0,3.0,150.0,3,7853.4031413612565
5831,Ramagondanahalli,3 BHK,2040.0,3.0,114.0,3,5588.235294117647
5833,Ramagondanahalli,2 BHK,1251.0,2.0,46.0,2,3677.0583533173462
5835,Ramagondanahalli,2 BHK,1151.0,2.0,46.0,2,3996.524761077324
5836,Ramagondanahalli,3 BHK,1610.0,2.0,112.0,3,6956.521739130435
5837,Ramagondanahalli,3 BHK,1610.0,2.0,115.0,3,7142.857142857143
5838,Ramagondanahalli,3 Bedroom,1200.0,3.0,56.1,3,4675.0
5839,Ramagondanahalli,4 BHK,2787.0,5.0,220.0,4,7893.792608539648
5841,Ramagondanahalli,2 BHK,1125.0,2.0,75.0,2,6666.666666666667
5842,Ramagondanahalli,2 BHK,1151.0,2.0,42.5,2,3692.44135534318
5843,Ramagondanahalli,3 BHK,2257.0,3.0,155.0,3,6867.523260965884
5844,Ramagondanahalli,3 BHK,1500.0,3.0,100.0,3,6666.666666666667
5846,Ramagondanahalli,3 BHK,1910.0,3.0,131.0,3,6858.638743455497
5847,Ramamurthy Nagar,4 Bedroom,3700.0,4.0,225.0,4,6081.081081081081
5848,Ramamurthy Nagar,5 Bedroom,3500.0,5.0,150.0,5,4285.714285714285
5849,Ramamurthy Nagar,2 BHK,1050.0,2.0,37.0,2,3523.809523809524
5850,Ramamurthy Nagar,2 BHK,1040.0,2.0,50.0,2,4807.692307692308
5852,Ramamurthy Nagar,2 Bedroom,1200.0,3.0,72.0,2,6000.0
5853,Ramamurthy Nagar,1 BHK,360.0,1.0,26.0,1,7222.222222222223
5854,Ramamurthy Nagar,2 BHK,950.0,2.0,50.79,2,5346.315789473684
